#TrigId,#TrigTime,#Col,#Row,#ToA,#ToT[arb],#ToTtotal[arb],#Trig-ToA[arb],#Centroid,#cent_X,#cent_Y,#centStdev_X,#centStdev_Y,#centStdev_ToA,
1,1822443162581,171,143,1856032440832,300,300,33589278251,1,171.500000,143.500000,0.500000,0.500000,0,
1,1822443162581,133,191,1856034232064,25,25,33591069483,1,133.500000,191.500000,0.500000,0.500000,0,
1,1822443162581,149,155,1856044652032,150,150,33601489451,1,149.500000,155.500000,0.500000,0.500000,0,
1,1822443162581,120,184,1856045908480,175,175,33602745899,1,120.500000,184.500000,0.500000,0.500000,0,
1,1822443162581,123,179,1856049436416,300,300,33606273835,1,123.500000,179.500000,0.500000,0.500000,0,
1,1822443162581,130,185,1856056038144,200,200,33612875563,1,130.500000,185.500000,0.500000,0.500000,0,
1,1822443162581,156,182,1856063184640,125,125,33620022059,1,156.500000,182.500000,0.500000,0.500000,0,
1,1822443162581,174,159,1856063657472,325,325,33620494891,1,174.500000,159.500000,0.500000,0.500000,0,
1,1822443162581,156,160,1856069809664,275,275,33626647083,1,156.500000,160.500000,0.500000,0.500000,0,
1,1822443162581,178,166,1856080028672,250,250,33636866091,1,178.500000,166.500000,0.500000,0.500000,0,
1,1822443162581,173,172,1856085746432,150,150,33642583851,1,173.500000,172.500000,0.500000,0.500000,0,
1,1822443162581,121,196,1856087968768,250,250,33644806187,1,121.500000,196.500000,0.500000,0.500000,0,
1,1822443162581,168,160,1856090750208,50,50,33647587627,1,168.500000,160.500000,0.500000,0.500000,0,
1,1822443162581,166,167,1856095397888,375,375,33652235307,1,166.500000,167.500000,0.500000,0.500000,0,
1,1822443162581,158,149,1856115134976,200,200,33671972395,1,158.500000,149.500000,0.500000,0.500000,0,
1,1822443162581,157,152,1856120508928,275,275,33677346347,1,157.500000,152.500000,0.500000,0.500000,0,
1,1822443162581,165,145,1856123719680,25,25,33680557099,1,165.500000,145.500000,0.500000,0.500000,0,
1,1822443162581,165,182,1856126509568,225,225,33683346987,1,165.500000,182.500000,0.500000,0.500000,0,
1,1822443162581,172,156,1856126558976,250,250,33683396395,1,172.500000,156.500000,0.500000,0.500000,0,
1,1822443162581,170,185,1856145681920,225,225,33702519339,1,170.500000,185.500000,0.500000,0.500000,0,
1,1822443162581,165,177,1856159706112,325,325,33716543531,1,165.500000,177.500000,0.500000,0.500000,0,
1,1822443162581,151,156,1856176798720,250,250,33733636139,1,151.500000,156.500000,0.500000,0.500000,0,
1,1822443162581,152,166,1856178587136,950,2825,33735424555,4,152.597345,166.650442,0.950916,0.614662,583,
1,1822443162581,141,200,1856179130624,375,375,33735968043,1,141.500000,200.500000,0.500000,0.500000,0,
1,1822443162581,159,160,1856182697472,225,225,33739534891,1,159.500000,160.500000,0.500000,0.500000,0,
1,1822443162581,132,160,1856182844160,150,150,33739681579,1,132.500000,160.500000,0.500000,0.500000,0,
1,1822443162581,129,155,1856201021696,225,225,33757859115,1,129.500000,155.500000,0.500000,0.500000,0,
1,1822443162581,172,157,1856201751808,325,325,33758589227,1,172.500000,157.500000,0.500000,0.500000,0,
1,1822443162581,137,183,1856207091456,75,75,33763928875,1,137.500000,183.500000,0.500000,0.500000,0,
1,1822443162581,124,162,1856213450752,475,475,33770288171,1,124.500000,162.500000,0.500000,0.500000,0,
1,1822443162581,156,140,1856237863168,275,275,33794700587,1,156.500000,140.500000,0.500000,0.500000,0,
1,1822443162581,166,181,1856278819584,175,175,33835657003,1,166.500000,181.500000,0.500000,0.500000,0,
1,1822443162581,132,193,1856280344832,375,375,33837182251,1,132.500000,193.500000,0.500000,0.500000,0,
1,1822443162581,136,161,1856313219584,125,125,33870057003,1,136.500000,161.500000,0.500000,0.500000,0,
1,1822443162581,176,181,1856319061760,275,275,33875899179,1,176.500000,181.500000,0.500000,0.500000,0,
1,1822443162581,136,152,1856330187008,250,250,33887024427,1,136.500000,152.500000,0.500000,0.500000,0,
1,1822443162581,163,150,1856334857984,50,50,33891695403,1,163.500000,150.500000,0.500000,0.500000,0,
1,1822443162581,158,198,1856336265984,250,250,33893103403,1,158.500000,198.500000,0.500000,0.500000,0,
1,1822443162581,133,167,1856365679616,200,200,33922517035,1,133.500000,167.500000,0.500000,0.500000,0,
1,1822443162581,171,157,1856377979392,275,275,33934816811,1,171.500000,157.500000,0.500000,0.500000,0,
1,1822443162581,166,173,1856406557184,475,475,33963394603,1,166.500000,173.500000,0.500000,0.500000,0,
1,1822443162581,177,150,1856409452032,250,250,33966289451,1,177.500000,150.500000,0.500000,0.500000,0,
1,1822443162581,156,166,1856442591488,125,125,33999428907,1,156.500000,166.500000,0.500000,0.500000,0,
1,1822443162581,177,152,1856444048384,100,100,34000885803,1,177.500000,152.500000,0.500000,0.500000,0,
1,1822443162581,130,154,1856475566336,250,250,34032403755,1,130.500000,154.500000,0.500000,0.500000,0,
1,1822443162581,173,148,1856478390528,100,100,34035227947,1,173.500000,148.500000,0.500000,0.500000,0,
1,1822443162581,137,154,1856484184832,100,100,34041022251,1,137.500000,154.500000,0.500000,0.500000,0,
1,1822443162581,171,182,1856490995968,100,100,34047833387,1,171.500000,182.500000,0.500000,0.500000,0,
1,1822443162581,167,140,1856522912000,250,250,34079749419,1,167.500000,140.500000,0.500000,0.500000,0,
1,1822443162581,162,173,1856552542976,125,125,34109380395,1,162.500000,173.500000,0.500000,0.500000,0,
1,1822443162581,162,143,1856552960768,350,350,34109798187,1,162.500000,143.500000,0.500000,0.500000,0,
1,1822443162581,144,200,1856555863040,50,50,34112700459,1,144.500000,200.500000,0.500000,0.500000,0,
1,1822443162581,177,149,1856567266304,125,125,34124103723,1,177.500000,149.500000,0.500000,0.500000,0,
1,1822443162581,127,165,1856572113664,325,325,34128951083,1,127.500000,165.500000,0.500000,0.500000,0,
1,1822443162581,159,190,1856575728640,350,350,34132566059,1,159.500000,190.500000,0.500000,0.500000,0,
1,1822443162581,133,161,1856600022784,275,275,34156860203,1,133.500000,161.500000,0.500000,0.500000,0,
1,1822443162581,138,183,1856609629440,300,300,34166466859,1,138.500000,183.500000,0.500000,0.500000,0,
1,1822443162581,123,158,1856646727936,450,450,34203565355,1,123.500000,158.500000,0.500000,0.500000,0,
1,1822443162581,132,199,1856681493504,25,25,34238330923,1,132.500000,199.500000,0.500000,0.500000,0,
1,1822443162581,142,195,1856682738688,1150,1150,34239576107,1,142.500000,195.500000,0.500000,0.500000,0,
1,1822443162581,144,174,1856686832128,300,300,34243669547,1,144.500000,174.500000,0.500000,0.500000,0,
1,1822443162581,161,170,1856689675264,150,150,34246512683,1,161.500000,170.500000,0.500000,0.500000,0,
1,1822443162581,136,180,1856690857216,200,200,34247694635,1,136.500000,180.500000,0.500000,0.500000,0,
1,1822443162581,169,185,1856696352256,250,250,34253189675,1,169.500000,185.500000,0.500000,0.500000,0,
1,1822443162581,128,145,1856700943872,300,300,34257781291,1,128.500000,145.500000,0.500000,0.500000,0,
1,1822443162581,156,151,1856700997888,150,150,34257835307,1,156.500000,151.500000,0.500000,0.500000,0,
1,1822443162581,179,166,1856711648256,125,125,34268485675,1,179.500000,166.500000,0.500000,0.500000,0,
1,1822443162581,168,166,1856714431488,125,125,34271268907,1,168.500000,166.500000,0.500000,0.500000,0,
1,1822443162581,173,158,1856762121728,150,150,34318959147,1,173.500000,158.500000,0.500000,0.500000,0,
1,1822443162581,123,154,1856779866624,200,200,34336704043,1,123.500000,154.500000,0.500000,0.500000,0,
1,1822443162581,124,196,1856795308800,175,175,34352146219,1,124.500000,196.500000,0.500000,0.500000,0,
1,1822443162581,131,155,1856806732032,200,200,34363569451,1,131.500000,155.500000,0.500000,0.500000,0,
1,1822443162581,161,174,1856821333248,275,275,34378170667,1,161.500000,174.500000,0.500000,0.500000,0,
1,1822443162581,163,166,1856826059264,100,100,34382896683,1,163.500000,166.500000,0.500000,0.500000,0,
1,1822443162581,176,143,1856837949184,350,350,34394786603,1,176.500000,143.500000,0.500000,0.500000,0,
1,1822443162581,171,171,1856839355648,225,225,34396193067,1,171.500000,171.500000,0.500000,0.500000,0,
1,1822443162581,157,148,1856839374592,200,200,34396212011,1,157.500000,148.500000,0.500000,0.500000,0,
1,1822443162581,179,187,1856847364352,50,50,34404201771,1,179.500000,187.500000,0.500000,0.500000,0,
1,1822443162581,155,151,1856848699648,325,325,34405537067,1,155.500000,151.500000,0.500000,0.500000,0,
1,1822443162581,153,159,1856849118720,150,150,34405956139,1,153.500000,159.500000,0.500000,0.500000,0,
1,1822443162581,150,176,1856863507456,150,150,34420344875,1,150.500000,176.500000,0.500000,0.500000,0,
1,1822443162581,155,141,1856863899648,400,400,34420737067,1,155.500000,141.500000,0.500000,0.500000,0,
1,1822443162581,137,196,1856867686912,125,125,34424524331,1,137.500000,196.500000,0.500000,0.500000,0,
1,1822443162581,180,182,1856882005248,275,275,34438842667,1,180.500000,182.500000,0.500000,0.500000,0,
1,1822443162581,131,171,1856892705536,425,425,34449542955,1,131.500000,171.500000,0.500000,0.500000,0,
1,1822443162581,151,147,1856903220480,75,75,34460057899,1,151.500000,147.500000,0.500000,0.500000,0,
1,1822443162581,139,162,1856912783872,200,200,34469621291,1,139.500000,162.500000,0.500000,0.500000,0,
1,1822443162581,167,182,1856927034368,125,125,34483871787,1,167.500000,182.500000,0.500000,0.500000,0,
1,1822443162581,131,162,1856941071104,225,225,34497908523,1,131.500000,162.500000,0.500000,0.500000,0,
1,1822443162581,151,155,1856943230976,450,450,34500068395,1,151.500000,155.500000,0.500000,0.500000,0,
1,1822443162581,180,149,1856947703296,50,50,34504540715,1,180.500000,149.500000,0.500000,0.500000,0,
1,1822443162581,135,194,1856959137024,50,50,34515974443,1,135.500000,194.500000,0.500000,0.500000,0,
1,1822443162581,143,143,1856965524736,200,200,34522362155,1,143.500000,143.500000,0.500000,0.500000,0,
1,1822443162581,132,158,1856989207552,300,300,34546044971,1,132.500000,158.500000,0.500000,0.500000,0,
1,1822443162581,169,165,1856989949184,375,375,34546786603,1,169.500000,165.500000,0.500000,0.500000,0,
1,1822443162581,172,174,1857004082688,325,325,34560920107,1,172.500000,174.500000,0.500000,0.500000,0,
1,1822443162581,176,165,1857026368256,250,250,34583205675,1,176.500000,165.500000,0.500000,0.500000,0,
1,1822443162581,165,152,1857033613824,400,400,34590451243,1,165.500000,152.500000,0.500000,0.500000,0,
1,1822443162581,149,197,1857034353152,200,200,34591190571,1,149.500000,197.500000,0.500000,0.500000,0,
1,1822443162581,175,150,1857037547264,175,175,34594384683,1,175.500000,150.500000,0.500000,0.500000,0,
1,1822443162581,168,156,1857054982656,450,1150,34611820075,3,168.913043,156.695652,0.701740,0.638257,1086,
1,1822443162581,162,173,1857058562816,250,250,34615400235,1,162.500000,173.500000,0.500000,0.500000,0,
1,1822443162581,173,185,1857086343936,175,175,34643181355,1,173.500000,185.500000,0.500000,0.500000,0,
1,1822443162581,138,157,1857100098304,200,200,34656935723,1,138.500000,157.500000,0.500000,0.500000,0,
1,1822443162581,180,149,1857115764480,100,100,34672601899,1,180.500000,149.500000,0.500000,0.500000,0,
1,1822443162581,171,150,1857127846144,275,275,34684683563,1,171.500000,150.500000,0.500000,0.500000,0,
1,1822443162581,179,193,1857149621248,150,150,34706458667,1,179.500000,193.500000,0.500000,0.500000,0,
1,1822443162581,142,198,1857154561280,175,175,34711398699,1,142.500000,198.500000,0.500000,0.500000,0,
1,1822443162581,164,160,1857171696896,250,250,34728534315,1,164.500000,160.500000,0.500000,0.500000,0,
1,1822443162581,169,176,1857187410432,200,200,34744247851,1,169.500000,176.500000,0.500000,0.500000,0,
1,1822443162581,179,142,1857194287360,325,325,34751124779,1,179.500000,142.500000,0.500000,0.500000,0,
1,1822443162581,163,152,1857234691328,225,225,34791528747,1,163.500000,152.500000,0.500000,0.500000,0,
1,1822443162581,171,156,1857264650752,225,225,34821488171,1,171.500000,156.500000,0.500000,0.500000,0,
1,1822443162581,150,188,1857276488960,175,175,34833326379,1,150.500000,188.500000,0.500000,0.500000,0,
1,1822443162581,161,146,1857286173440,125,125,34843010859,1,161.500000,146.500000,0.500000,0.500000,0,
1,1822443162581,160,165,1857287230720,100,100,34844068139,1,160.500000,165.500000,0.500000,0.500000,0,
1,1822443162581,172,162,1857287888384,50,50,34844725803,1,172.500000,162.500000,0.500000,0.500000,0,
1,1822443162581,137,167,1857290225664,25,25,34847063083,1,137.500000,167.500000,0.500000,0.500000,0,
1,1822443162581,149,151,1857290475520,325,325,34847312939,1,149.500000,151.500000,0.500000,0.500000,0,
1,1822443162581,179,185,1857318662400,350,350,34875499819,1,179.500000,185.500000,0.500000,0.500000,0,
1,1822443162581,132,180,1857329108992,275,275,34885946411,1,132.500000,180.500000,0.500000,0.500000,0,
1,1822443162581,167,166,1857352751104,300,300,34909588523,1,167.500000,166.500000,0.500000,0.500000,0,
1,1822443162581,166,171,1857367992576,125,125,34924829995,1,166.500000,171.500000,0.500000,0.500000,0,
1,1822443162581,167,169,1857445174016,200,200,35002011435,1,167.500000,169.500000,0.500000,0.500000,0,
1,1822443162581,176,180,1857472201472,100,100,35029038891,1,176.500000,180.500000,0.500000,0.500000,0,
1,1822443162581,147,147,1857472269056,150,150,35029106475,1,147.500000,147.500000,0.500000,0.500000,0,
1,1822443162581,134,146,1857473903104,150,150,35030740523,1,134.500000,146.500000,0.500000,0.500000,0,
1,1822443162581,161,169,1857479310336,175,175,35036147755,1,161.500000,169.500000,0.500000,0.500000,0,
1,1822443162581,149,200,1857482073856,175,175,35038911275,1,149.500000,200.500000,0.500000,0.500000,0,
1,1822443162581,168,164,1857491669760,75,75,35048507179,1,168.500000,164.500000,0.500000,0.500000,0,
1,1822443162581,122,148,1857492521216,25,25,35049358635,1,122.500000,148.500000,0.500000,0.500000,0,
1,1822443162581,167,159,1857515333120,25,25,35072170539,1,167.500000,159.500000,0.500000,0.500000,0,
1,1822443162581,174,147,1857552521472,75,75,35109358891,1,174.500000,147.500000,0.500000,0.500000,0,
1,1822443162581,178,164,1857554414080,125,125,35111251499,1,178.500000,164.500000,0.500000,0.500000,0,
1,1822443162581,148,145,1857561270016,75,75,35118107435,1,148.500000,145.500000,0.500000,0.500000,0,
1,1822443162581,175,143,1857565539072,100,100,35122376491,1,175.500000,143.500000,0.500000,0.500000,0,
1,1822443162581,143,185,1857607207936,975,5500,35164045355,7,143.795455,185.140909,1.499690,1.094681,594,
1,1822443162581,122,165,1857635344640,25,25,35192182059,1,122.500000,165.500000,0.500000,0.500000,0,
1,1822443162581,172,156,1857661036032,150,150,35217873451,1,172.500000,156.500000,0.500000,0.500000,0,
1,1822443162581,123,162,1857671708416,225,225,35228545835,1,123.500000,162.500000,0.500000,0.500000,0,
1,1822443162581,155,162,1857678377472,75,75,35235214891,1,155.500000,162.500000,0.500000,0.500000,0,
1,1822443162581,136,172,1857681361152,50,50,35238198571,1,136.500000,172.500000,0.500000,0.500000,0,
1,1822443162581,164,161,1857693994752,225,225,35250832171,1,164.500000,161.500000,0.500000,0.500000,0,
1,1822443162581,162,152,1857702196992,275,275,35259034411,1,162.500000,152.500000,0.500000,0.500000,0,
1,1822443162581,164,168,1857712319744,200,200,35269157163,1,164.500000,168.500000,0.500000,0.500000,0,
1,1822443162581,168,159,1857714060800,325,325,35270898219,1,168.500000,159.500000,0.500000,0.500000,0,
1,1822443162581,136,154,1857744272384,375,375,35301109803,1,136.500000,154.500000,0.500000,0.500000,0,
1,1822443162581,130,161,1857754412032,200,200,35311249451,1,130.500000,161.500000,0.500000,0.500000,0,
1,1822443162581,174,167,1857775799808,50,50,35332637227,1,174.500000,167.500000,0.500000,0.500000,0,
1,1822443162581,145,195,1857780457984,250,250,35337295403,1,145.500000,195.500000,0.500000,0.500000,0,
1,1822443162581,138,174,1857847001856,75,75,35403839275,1,138.500000,174.500000,0.500000,0.500000,0,
1,1822443162581,153,161,1857875298816,375,375,35432136235,1,153.500000,161.500000,0.500000,0.500000,0,
1,1822443162581,143,191,1857877786368,500,7275,35434623787,8,143.094502,191.603093,1.010089,1.913649,382,
1,1822443162581,140,181,1857877785856,1500,5950,35434623275,7,141.037815,182.415966,0.706095,1.337594,441,
1,1822443162581,170,166,1857896622080,175,175,35453459499,1,170.500000,166.500000,0.500000,0.500000,0,
1,1822443162581,145,162,1857979652096,125,125,35536489515,1,145.500000,162.500000,0.500000,0.500000,0,
1,1822443162581,151,184,1857991436800,375,375,35548274219,1,151.500000,184.500000,0.500000,0.500000,0,
1,1822443162581,161,140,1857993664256,175,175,35550501675,1,161.500000,140.500000,0.500000,0.500000,0,
1,1822443162581,151,172,1858010600192,50,50,35567437611,1,151.500000,172.500000,0.500000,0.500000,0,
1,1822443162581,127,168,1858020950272,150,150,35577787691,1,127.500000,168.500000,0.500000,0.500000,0,
1,1822443162581,174,184,1858033584384,50,50,35590421803,1,174.500000,184.500000,0.500000,0.500000,0,
1,1822443162581,175,149,1858066198784,125,125,35623036203,1,175.500000,149.500000,0.500000,0.500000,0,
1,1822443162581,161,146,1858102324480,200,200,35659161899,1,161.500000,146.500000,0.500000,0.500000,0,
1,1822443162581,122,146,1858109857792,150,150,35666695211,1,122.500000,146.500000,0.500000,0.500000,0,
1,1822443162581,143,144,1858118862336,275,275,35675699755,1,143.500000,144.500000,0.500000,0.500000,0,
1,1822443162581,139,153,1858120737792,175,175,35677575211,1,139.500000,153.500000,0.500000,0.500000,0,
1,1822443162581,131,193,1858120783360,325,325,35677620779,1,131.500000,193.500000,0.500000,0.500000,0,
1,1822443162581,178,153,1858151137280,250,250,35707974699,1,178.500000,153.500000,0.500000,0.500000,0,
1,1822443162581,141,194,1858162483968,575,575,35719321387,1,141.500000,194.500000,0.500000,0.500000,0,
1,1822443162581,138,161,1858175638016,150,150,35732475435,1,138.500000,161.500000,0.500000,0.500000,0,
1,1822443162581,169,163,1858180013056,250,250,35736850475,1,169.500000,163.500000,0.500000,0.500000,0,
1,1822443162581,159,186,1858188032256,125,125,35744869675,1,159.500000,186.500000,0.500000,0.500000,0,
1,1822443162581,157,162,1858208667392,400,400,35765504811,1,157.500000,162.500000,0.500000,0.500000,0,
1,1822443162581,132,148,1858294222592,450,450,35851060011,1,132.500000,148.500000,0.500000,0.500000,0,
1,1822443162581,152,199,1858294860800,175,175,35851698219,1,152.500000,199.500000,0.500000,0.500000,0,
1,1822443162581,144,170,1858310042112,150,150,35866879531,1,144.500000,170.500000,0.500000,0.500000,0,
1,1822443162581,160,191,1858319485952,175,175,35876323371,1,160.500000,191.500000,0.500000,0.500000,0,
1,1822443162581,154,141,1858327096832,225,225,35883934251,1,154.500000,141.500000,0.500000,0.500000,0,
1,1822443162581,153,155,1858340143872,200,200,35896981291,1,153.500000,155.500000,0.500000,0.500000,0,
1,1822443162581,166,151,1858343369984,200,200,35900207403,1,166.500000,151.500000,0.500000,0.500000,0,
1,1822443162581,168,182,1858359836160,150,150,35916673579,1,168.500000,182.500000,0.500000,0.500000,0,
1,1822443162581,180,156,1858379168768,250,250,35936006187,1,180.500000,156.500000,0.500000,0.500000,0,
1,1822443162581,160,169,1858387578368,225,225,35944415787,1,160.500000,169.500000,0.500000,0.500000,0,
1,1822443162581,175,162,1858425802752,25,25,35982640171,1,175.500000,162.500000,0.500000,0.500000,0,
1,1822443162581,170,140,1858429374464,975,1825,35986211883,2,170.034247,140.500000,0.706277,0.500000,128,
1,1822443162581,134,151,1858429431296,250,250,35986268715,1,134.500000,151.500000,0.500000,0.500000,0,
1,1822443162581,122,173,1858430792448,175,175,35987629867,1,122.500000,173.500000,0.500000,0.500000,0,
1,1822443162581,170,178,1858439525120,75,75,35996362539,1,170.500000,178.500000,0.500000,0.500000,0,
1,1822443162581,173,148,1858446372096,150,150,36003209515,1,173.500000,148.500000,0.500000,0.500000,0,
1,1822443162581,142,177,1858458527488,125,125,36015364907,1,142.500000,177.500000,0.500000,0.500000,0,
1,1822443162581,162,171,1858472936192,75,75,36029773611,1,162.500000,171.500000,0.500000,0.500000,0,
1,1822443162581,144,179,1858478999296,275,275,36035836715,1,144.500000,179.500000,0.500000,0.500000,0,
1,1822443162581,146,146,1858486103296,200,200,36042940715,1,146.500000,146.500000,0.500000,0.500000,0,
1,1822443162581,130,155,1858535606016,250,250,36092443435,1,130.500000,155.500000,0.500000,0.500000,0,
1,1822443162581,125,180,1858548226048,75,75,36105063467,1,125.500000,180.500000,0.500000,0.500000,0,
1,1822443162581,140,198,1858548917760,250,250,36105755179,1,140.500000,198.500000,0.500000,0.500000,0,
1,1822443162581,155,194,1858557560832,350,350,36114398251,1,155.500000,194.500000,0.500000,0.500000,0,
1,1822443162581,179,141,1858568428544,125,125,36125265963,1,179.500000,141.500000,0.500000,0.500000,0,
1,1822443162581,160,140,1858589865728,75,75,36146703147,1,160.500000,140.500000,0.500000,0.500000,0,
1,1822443162581,138,160,1858611259648,225,225,36168097067,1,138.500000,160.500000,0.500000,0.500000,0,
1,1822443162581,173,144,1858623486464,375,3600,36180323883,6,173.715278,144.923611,0.914112,1.315400,490,
1,1822443162581,172,148,1858623487488,325,325,36180324907,1,172.500000,148.500000,0.500000,0.500000,0,
1,1822443162581,139,199,1858626351104,925,1400,36183188523,2,139.500000,199.160714,0.500000,0.688601,384,
1,1822443162581,142,200,1858626352640,350,525,36183190059,2,142.833333,200.500000,0.687184,0.500000,1024,
1,1822443162581,172,158,1858628639488,250,250,36185476907,1,172.500000,158.500000,0.500000,0.500000,0,
1,1822443162581,172,158,1858633712640,275,275,36190550059,1,172.500000,158.500000,0.500000,0.500000,0,
1,1822443162581,152,180,1858634792960,75,75,36191630379,1,152.500000,180.500000,0.500000,0.500000,0,
1,1822443162581,177,198,1858656325632,175,175,36213163051,1,177.500000,198.500000,0.500000,0.500000,0,
1,1822443162581,130,190,1858675830784,225,225,36232668203,1,130.500000,190.500000,0.500000,0.500000,0,
1,1822443162581,160,167,1858685430528,225,225,36242267947,1,160.500000,167.500000,0.500000,0.500000,0,
1,1822443162581,148,140,1858693385472,200,200,36250222891,1,148.500000,140.500000,0.500000,0.500000,0,
1,1822443162581,149,175,1858713225216,150,150,36270062635,1,149.500000,175.500000,0.500000,0.500000,0,
1,1822443162581,134,158,1858714933504,300,300,36271770923,1,134.500000,158.500000,0.500000,0.500000,0,
1,1822443162581,178,150,1858718814976,200,200,36275652395,1,178.500000,150.500000,0.500000,0.500000,0,
1,1822443162581,123,155,1858729655040,175,175,36286492459,1,123.500000,155.500000,0.500000,0.500000,0,
1,1822443162581,129,154,1858734022144,325,325,36290859563,1,129.500000,154.500000,0.500000,0.500000,0,
1,1822443162581,150,193,1858750359296,175,175,36307196715,1,150.500000,193.500000,0.500000,0.500000,0,
1,1822443162581,166,158,1858768357632,200,200,36325195051,1,166.500000,158.500000,0.500000,0.500000,0,
1,1822443162581,179,182,1858791298816,175,175,36348136235,1,179.500000,182.500000,0.500000,0.500000,0,
1,1822443162581,178,180,1858794354432,225,225,36351191851,1,178.500000,180.500000,0.500000,0.500000,0,
1,1822443162581,151,189,1858815611392,225,225,36372448811,1,151.500000,189.500000,0.500000,0.500000,0,
1,1822443162581,178,147,1858839217408,950,7050,36396054827,8,178.670213,147.372340,0.695298,1.541281,632,
1,1822443162581,144,194,1858886003712,350,350,36442841131,1,144.500000,194.500000,0.500000,0.500000,0,
1,1822443162581,151,140,1858901568256,275,275,36458405675,1,151.500000,140.500000,0.500000,0.500000,0,
1,1822443162581,145,149,1858902545408,125,125,36459382827,1,145.500000,149.500000,0.500000,0.500000,0,
1,1822443162581,124,148,1858940457728,375,375,36497295147,1,124.500000,148.500000,0.500000,0.500000,0,
1,1822443162581,146,172,1858950604544,225,225,36507441963,1,146.500000,172.500000,0.500000,0.500000,0,
1,1822443162581,160,169,1858974581504,100,100,36531418923,1,160.500000,169.500000,0.500000,0.500000,0,
1,1822443162581,151,180,1858988227072,25,25,36545064491,1,151.500000,180.500000,0.500000,0.500000,0,
1,1822443162581,175,169,1858999695872,275,275,36556533291,1,175.500000,169.500000,0.500000,0.500000,0,
1,1822443162581,174,172,1859006692608,175,175,36563530027,1,174.500000,172.500000,0.500000,0.500000,0,
1,1822443162581,137,174,1859052392192,250,250,36609229611,1,137.500000,174.500000,0.500000,0.500000,0,
1,1822443162581,157,194,1859058712576,250,250,36615549995,1,157.500000,194.500000,0.500000,0.500000,0,
1,1822443162581,152,144,1859074585856,125,125,36631423275,1,152.500000,144.500000,0.500000,0.500000,0,
1,1822443162581,168,182,1859076780544,900,2325,36633617963,3,168.037634,182.349462,0.706105,0.614716,435,
1,1822443162581,143,181,1859095186944,175,175,36652024363,1,143.500000,181.500000,0.500000,0.500000,0,
1,1822443162581,179,162,1859095852800,125,125,36652690219,1,179.500000,162.500000,0.500000,0.500000,0,
1,1822443162581,163,162,1859102905088,200,200,36659742507,1,163.500000,162.500000,0.500000,0.500000,0,
1,1822443162581,166,155,1859108634624,100,100,36665472043,1,166.500000,155.500000,0.500000,0.500000,0,
1,1822443162581,148,172,1859113555456,125,125,36670392875,1,148.500000,172.500000,0.500000,0.500000,0,
1,1822443162581,151,180,1859113760256,125,125,36670597675,1,151.500000,180.500000,0.500000,0.500000,0,
1,1822443162581,132,161,1859139095808,75,75,36695933227,1,132.500000,161.500000,0.500000,0.500000,0,
1,1822443162581,124,170,1859141597696,175,175,36698435115,1,124.500000,170.500000,0.500000,0.500000,0,
1,1822443162581,167,147,1859182434816,250,250,36739272235,1,167.500000,147.500000,0.500000,0.500000,0,
1,1822443162581,143,177,1859203007488,100,100,36759844907,1,143.500000,177.500000,0.500000,0.500000,0,
1,1822443162581,157,185,1859208329984,175,175,36765167403,1,157.500000,185.500000,0.500000,0.500000,0,
1,1822443162581,166,148,1859235429120,275,275,36792266539,1,166.500000,148.500000,0.500000,0.500000,0,
1,1822443162581,173,169,1859250807552,300,300,36807644971,1,173.500000,169.500000,0.500000,0.500000,0,
1,1822443162581,153,150,1859265363456,50,50,36822200875,1,153.500000,150.500000,0.500000,0.500000,0,
1,1822443162581,133,188,1859275537920,100,100,36832375339,1,133.500000,188.500000,0.500000,0.500000,0,
1,1822443162581,134,159,1859338673408,200,200,36895510827,1,134.500000,159.500000,0.500000,0.500000,0,
1,1822443162581,149,183,1859350274304,250,250,36907111723,1,149.500000,183.500000,0.500000,0.500000,0,
1,1822443162581,152,154,1859376923904,50,50,36933761323,1,152.500000,154.500000,0.500000,0.500000,0,
1,1822443162581,135,160,1859390618112,100,100,36947455531,1,135.500000,160.500000,0.500000,0.500000,0,
1,1822443162581,156,180,1859392575744,125,125,36949413163,1,156.500000,180.500000,0.500000,0.500000,0,
1,1822443162581,170,165,1859415463424,200,200,36972300843,1,170.500000,165.500000,0.500000,0.500000,0,
1,1822443162581,178,166,1859422560512,225,225,36979397931,1,178.500000,166.500000,0.500000,0.500000,0,
1,1822443162581,133,159,1859454843648,200,200,37011681067,1,133.500000,159.500000,0.500000,0.500000,0,
1,1822443162581,179,166,1859477294592,200,200,37034132011,1,179.500000,166.500000,0.500000,0.500000,0,
1,1822443162581,120,147,1859485354752,275,275,37042192171,1,120.500000,147.500000,0.500000,0.500000,0,
1,1822443162581,132,147,1859523463680,250,250,37080301099,1,132.500000,147.500000,0.500000,0.500000,0,
1,1822443162581,169,155,1859605260032,300,300,37162097451,1,169.500000,155.500000,0.500000,0.500000,0,
1,1822443162581,176,143,1859605749504,325,325,37162586923,1,176.500000,143.500000,0.500000,0.500000,0,
1,1822443162581,155,140,1859612078592,200,200,37168916011,1,155.500000,140.500000,0.500000,0.500000,0,
1,1822443162581,122,178,1859627876352,175,175,37184713771,1,122.500000,178.500000,0.500000,0.500000,0,
1,1822443162581,127,169,1859637613824,175,175,37194451243,1,127.500000,169.500000,0.500000,0.500000,0,
